index,name,symbol_observed,symbol_prediction,symbol_calibration,unit,observed_value,sparse_prediction,exact_calibration_coefficient,exact_calibrated_value,exact_relative_error_percent,sympy_identity_passed,numeric_validation_passed,theorem_statement,calibration_definition,sparse_formula,proof_mode,physical_status
41,atomic unit of mag. dipole mom.,O_41_atomic_unit_of_mag_dipole_mom,P_41_atomic_unit_of_mag_dipole_mom,C_41_atomic_unit_of_mag_dipole_mom,J T^-1,1.85480201315e-23,6.1335069477956684e-24,3.0240481162519925,1.85480201315e-23,0.0,True,True,O_41_atomic_unit_of_mag_dipole_mom = P_41_atomic_unit_of_mag_dipole_mom * C_41_atomic_unit_of_mag_dipole_mom,C_41_atomic_unit_of_mag_dipole_mom := O_41_atomic_unit_of_mag_dipole_mom / P_41_atomic_unit_of_mag_dipole_mom,sign(1) * 1 * dict^-3 * entropy^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
42,atomic unit of mag. flux density,O_42_atomic_unit_of_mag_flux_density,P_42_atomic_unit_of_mag_flux_density,C_42_atomic_unit_of_mag_flux_density,T,235051.757077,234849.49715065962,1.0008612321030885,235051.75707699996,1.238188168370069e-14,True,True,O_42_atomic_unit_of_mag_flux_density = P_42_atomic_unit_of_mag_flux_density * C_42_atomic_unit_of_mag_flux_density,C_42_atomic_unit_of_mag_flux_density := O_42_atomic_unit_of_mag_flux_density / P_42_atomic_unit_of_mag_flux_density,sign(1) * 1 * dict^1 * checksum^2 * lnK^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
43,atomic unit of magn. dipole moment,O_43_atomic_unit_of_magn_dipole_moment,P_43_atomic_unit_of_magn_dipole_moment,C_43_atomic_unit_of_magn_dipole_moment,J T^-1,1.8548019e-23,6.1335069477956684e-24,3.0240479317735187,1.8548019e-23,0.0,True,True,O_43_atomic_unit_of_magn_dipole_moment = P_43_atomic_unit_of_magn_dipole_moment * C_43_atomic_unit_of_magn_dipole_moment,C_43_atomic_unit_of_magn_dipole_moment := O_43_atomic_unit_of_magn_dipole_moment / P_43_atomic_unit_of_magn_dipole_moment,sign(1) * 1 * dict^-3 * entropy^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
44,atomic unit of magn. flux density,O_44_atomic_unit_of_magn_flux_density,P_44_atomic_unit_of_magn_flux_density,C_44_atomic_unit_of_magn_flux_density,T,235051.757077,234849.49715065962,1.0008612321030885,235051.75707699996,1.238188168370069e-14,True,True,O_44_atomic_unit_of_magn_flux_density = P_44_atomic_unit_of_magn_flux_density * C_44_atomic_unit_of_magn_flux_density,C_44_atomic_unit_of_magn_flux_density := O_44_atomic_unit_of_magn_flux_density / P_44_atomic_unit_of_magn_flux_density,sign(1) * 1 * dict^1 * checksum^2 * lnK^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
45,atomic unit of magnetizability,O_45_atomic_unit_of_magnetizability,P_45_atomic_unit_of_magnetizability,C_45_atomic_unit_of_magnetizability,J T^-2,7.8910365794e-29,3.771190459990763e-25,0.0002092452413400337,7.8910365794e-29,0.0,True,True,O_45_atomic_unit_of_magnetizability = P_45_atomic_unit_of_magnetizability * C_45_atomic_unit_of_magnetizability,C_45_atomic_unit_of_magnetizability := O_45_atomic_unit_of_magnetizability / P_45_atomic_unit_of_magnetizability,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
46,atomic unit of mass,O_46_atomic_unit_of_mass,P_46_atomic_unit_of_mass,C_46_atomic_unit_of_mass,kg,9.1093837139e-31,3.771190459990763e-25,2.4155193991242523e-06,9.1093837139e-31,0.0,True,True,O_46_atomic_unit_of_mass = P_46_atomic_unit_of_mass * C_46_atomic_unit_of_mass,C_46_atomic_unit_of_mass := O_46_atomic_unit_of_mass / P_46_atomic_unit_of_mass,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
47,atomic unit of mom.um,O_47_atomic_unit_of_mom_um,P_47_atomic_unit_of_mom_um,C_47_atomic_unit_of_mom_um,kg m s^-1,1.992851882e-24,5.592641446569509e-24,0.3563346409812134,1.992851882e-24,0.0,True,True,O_47_atomic_unit_of_mom_um = P_47_atomic_unit_of_mom_um * C_47_atomic_unit_of_mom_um,C_47_atomic_unit_of_mom_um := O_47_atomic_unit_of_mom_um / P_47_atomic_unit_of_mom_um,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
48,atomic unit of momentum,O_48_atomic_unit_of_momentum,P_48_atomic_unit_of_momentum,C_48_atomic_unit_of_momentum,kg m s^-1,1.99285191545e-24,5.592641446569509e-24,0.35633464696228695,1.99285191545e-24,0.0,True,True,O_48_atomic_unit_of_momentum = P_48_atomic_unit_of_momentum * C_48_atomic_unit_of_momentum,C_48_atomic_unit_of_momentum := O_48_atomic_unit_of_momentum / P_48_atomic_unit_of_momentum,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
49,atomic unit of permittivity,O_49_atomic_unit_of_permittivity,P_49_atomic_unit_of_permittivity,C_49_atomic_unit_of_permittivity,F m^-1,1.1126500562e-10,1.1288758480187619e-10,0.9856265931747596,1.1126500562e-10,0.0,True,True,O_49_atomic_unit_of_permittivity = P_49_atomic_unit_of_permittivity * C_49_atomic_unit_of_permittivity,C_49_atomic_unit_of_permittivity := O_49_atomic_unit_of_permittivity / P_49_atomic_unit_of_permittivity,sign(1) * 1 * dict^-2 * checksum^-1 * total_bits^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
50,atomic unit of time,O_50_atomic_unit_of_time,P_50_atomic_unit_of_time,C_50_atomic_unit_of_time,s,2.4188843265864e-17,2.4671622769447922e-17,0.9804317896680159,2.4188843265864e-17,0.0,True,True,O_50_atomic_unit_of_time = P_50_atomic_unit_of_time * C_50_atomic_unit_of_time,C_50_atomic_unit_of_time := O_50_atomic_unit_of_time / P_50_atomic_unit_of_time,sign(1) * 1 * dict^-2 * words^-2 * entropy^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
51,atomic unit of velocity,O_51_atomic_unit_of_velocity,P_51_atomic_unit_of_velocity,C_51_atomic_unit_of_velocity,m s^-1,2187691.26216,2196132.438887047,0.9961563444091173,2187691.26216,0.0,True,True,O_51_atomic_unit_of_velocity = P_51_atomic_unit_of_velocity * C_51_atomic_unit_of_velocity,C_51_atomic_unit_of_velocity := O_51_atomic_unit_of_velocity / P_51_atomic_unit_of_velocity,sign(1) * 1 * pi^1 * K^-1 * dict^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
52,Avogadro constant,O_52_Avogadro_constant,P_52_Avogadro_constant,C_52_Avogadro_constant,mol^-1,6.02214076e+23,1.7880638506038924e+23,3.3679674011451604,6.02214076e+23,0.0,True,True,O_52_Avogadro_constant = P_52_Avogadro_constant * C_52_Avogadro_constant,C_52_Avogadro_constant := O_52_Avogadro_constant / P_52_Avogadro_constant,sign(1) * 1 * dict^3 * total_bits^3 * f1^3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
53,Bohr magneton,O_53_Bohr_magneton,P_53_Bohr_magneton,C_53_Bohr_magneton,J T^-1,9.2740100657e-24,6.1335069477956684e-24,1.5120240581178443,9.2740100657e-24,0.0,True,True,O_53_Bohr_magneton = P_53_Bohr_magneton * C_53_Bohr_magneton,C_53_Bohr_magneton := O_53_Bohr_magneton / P_53_Bohr_magneton,sign(1) * 1 * dict^-3 * entropy^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
54,Bohr magneton in eV/T,O_54_Bohr_magneton_in_eV_T,P_54_Bohr_magneton_in_eV_T,C_54_Bohr_magneton_in_eV_T,eV T^-1,5.7883817982e-05,5.739210284664831e-05,1.008567644518368,5.788381798200001e-05,1.1706663130171548e-14,True,True,O_54_Bohr_magneton_in_eV_T = P_54_Bohr_magneton_in_eV_T * C_54_Bohr_magneton_in_eV_T,C_54_Bohr_magneton_in_eV_T := O_54_Bohr_magneton_in_eV_T / P_54_Bohr_magneton_in_eV_T,sign(1) * 1 * K^-1 * bits^-1 * total_bits^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
55,Bohr magneton in Hz/T,O_55_Bohr_magneton_in_Hz_T,P_55_Bohr_magneton_in_Hz_T,C_55_Bohr_magneton_in_Hz_T,Hz T^-1,13996244917.1,13985253560.803629,1.0007859247062332,13996244917.1,0.0,True,True,O_55_Bohr_magneton_in_Hz_T = P_55_Bohr_magneton_in_Hz_T * C_55_Bohr_magneton_in_Hz_T,C_55_Bohr_magneton_in_Hz_T := O_55_Bohr_magneton_in_Hz_T / P_55_Bohr_magneton_in_Hz_T,sign(1) * 1 * dict^1 * entropy^2 * f1^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
56,Bohr magneton in inverse meter per tesla,O_56_Bohr_magneton_in_inverse_meter_per_tesla,P_56_Bohr_magneton_in_inverse_meter_per_tesla,C_56_Bohr_magneton_in_inverse_meter_per_tesla,m^-1 T^-1,46.686447719,46.54545454545455,1.0030291502128905,46.68644771899999,1.521946454433136e-14,True,True,O_56_Bohr_magneton_in_inverse_meter_per_tesla = P_56_Bohr_magneton_in_inverse_meter_per_tesla * C_56_Bohr_magneton_in_inverse_meter_per_tesla,C_56_Bohr_magneton_in_inverse_meter_per_tesla := O_56_Bohr_magneton_in_inverse_meter_per_tesla / P_56_Bohr_magneton_in_inverse_meter_per_tesla,sign(1) * 1 * K^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
57,Bohr magneton in inverse meters per tesla,O_57_Bohr_magneton_in_inverse_meters_per_tesla,P_57_Bohr_magneton_in_inverse_meters_per_tesla,C_57_Bohr_magneton_in_inverse_meters_per_tesla,m^-1 T^-1,46.68644814,46.54545454545455,1.0030291592578124,46.686448139999996,1.5219464407088223e-14,True,True,O_57_Bohr_magneton_in_inverse_meters_per_tesla = P_57_Bohr_magneton_in_inverse_meters_per_tesla * C_57_Bohr_magneton_in_inverse_meters_per_tesla,C_57_Bohr_magneton_in_inverse_meters_per_tesla := O_57_Bohr_magneton_in_inverse_meters_per_tesla / P_57_Bohr_magneton_in_inverse_meters_per_tesla,sign(1) * 1 * K^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
58,Bohr magneton in K/T,O_58_Bohr_magneton_in_K_T,P_58_Bohr_magneton_in_K_T,C_58_Bohr_magneton_in_K_T,K T^-1,0.67171381472,0.6719203983657199,0.9996925474413005,0.67171381472,0.0,True,True,O_58_Bohr_magneton_in_K_T = P_58_Bohr_magneton_in_K_T * C_58_Bohr_magneton_in_K_T,C_58_Bohr_magneton_in_K_T := O_58_Bohr_magneton_in_K_T / P_58_Bohr_magneton_in_K_T,sign(1) * 1 * checksum^-1 * lnK^1 * U^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
59,Bohr radius,O_59_Bohr_radius,P_59_Bohr_radius,C_59_Bohr_radius,m,5.29177210544e-11,5.335702250401179e-11,0.9917667547963577,5.29177210544e-11,0.0,True,True,O_59_Bohr_radius = P_59_Bohr_radius * C_59_Bohr_radius,C_59_Bohr_radius := O_59_Bohr_radius / P_59_Bohr_radius,sign(1) * 1 * bits^1 * dict^-3 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
60,Boltzmann constant,O_60_Boltzmann_constant,P_60_Boltzmann_constant,C_60_Boltzmann_constant,J K^-1,1.380649e-23,6.1335069477956684e-24,2.2509944339366794,1.380649e-23,0.0,True,True,O_60_Boltzmann_constant = P_60_Boltzmann_constant * C_60_Boltzmann_constant,C_60_Boltzmann_constant := O_60_Boltzmann_constant / P_60_Boltzmann_constant,sign(1) * 1 * dict^-3 * entropy^-3 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
61,Boltzmann constant in eV/K,O_61_Boltzmann_constant_in_eV_K,P_61_Boltzmann_constant_in_eV_K,C_61_Boltzmann_constant_in_eV_K,eV K^-1,8.617333262145179e-05,8.608815426997245e-05,1.000989431730784,8.617333262145179e-05,0.0,True,True,O_61_Boltzmann_constant_in_eV_K = P_61_Boltzmann_constant_in_eV_K * C_61_Boltzmann_constant_in_eV_K,C_61_Boltzmann_constant_in_eV_K := O_61_Boltzmann_constant_in_eV_K / P_61_Boltzmann_constant_in_eV_K,sign(1) * 1 * K^1 * total_bits^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
62,Boltzmann constant in Hz/K,O_62_Boltzmann_constant_in_Hz_K,P_62_Boltzmann_constant_in_Hz_K,C_62_Boltzmann_constant_in_Hz_K,Hz K^-1,20836619123.327576,20847699113.757366,0.9994685269405832,20836619123.327576,0.0,True,True,O_62_Boltzmann_constant_in_Hz_K = P_62_Boltzmann_constant_in_Hz_K * C_62_Boltzmann_constant_in_Hz_K,C_62_Boltzmann_constant_in_Hz_K := O_62_Boltzmann_constant_in_Hz_K / P_62_Boltzmann_constant_in_Hz_K,sign(1) * 1 * pi^-1 * dict^3 * lnDict^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
63,Boltzmann constant in inverse meter per kelvin,O_63_Boltzmann_constant_in_inverse_meter_per_kelvin,P_63_Boltzmann_constant_in_inverse_meter_per_kelvin,C_63_Boltzmann_constant_in_inverse_meter_per_kelvin,m^-1 K^-1,69.50348004861274,69.81928299509865,0.995476852053779,69.50348004861274,0.0,True,True,O_63_Boltzmann_constant_in_inverse_meter_per_kelvin = P_63_Boltzmann_constant_in_inverse_meter_per_kelvin * C_63_Boltzmann_constant_in_inverse_meter_per_kelvin,C_63_Boltzmann_constant_in_inverse_meter_per_kelvin := O_63_Boltzmann_constant_in_inverse_meter_per_kelvin / P_63_Boltzmann_constant_in_inverse_meter_per_kelvin,sign(1) * 1 * bits^-1 * entropy^1 * U^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
64,Boltzmann constant in inverse meters per kelvin,O_64_Boltzmann_constant_in_inverse_meters_per_kelvin,P_64_Boltzmann_constant_in_inverse_meters_per_kelvin,C_64_Boltzmann_constant_in_inverse_meters_per_kelvin,m^-1 K^-1,69.503457,69.81928299509865,0.995476521935626,69.503457,0.0,True,True,O_64_Boltzmann_constant_in_inverse_meters_per_kelvin = P_64_Boltzmann_constant_in_inverse_meters_per_kelvin * C_64_Boltzmann_constant_in_inverse_meters_per_kelvin,C_64_Boltzmann_constant_in_inverse_meters_per_kelvin := O_64_Boltzmann_constant_in_inverse_meters_per_kelvin / P_64_Boltzmann_constant_in_inverse_meters_per_kelvin,sign(1) * 1 * bits^-1 * entropy^1 * U^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
65,characteristic impedance of vacuum,O_65_characteristic_impedance_of_vacuum,P_65_characteristic_impedance_of_vacuum,C_65_characteristic_impedance_of_vacuum,ohm,376.730313412,374.34375,1.006375325919025,376.730313412,0.0,True,True,O_65_characteristic_impedance_of_vacuum = P_65_characteristic_impedance_of_vacuum * C_65_characteristic_impedance_of_vacuum,C_65_characteristic_impedance_of_vacuum := O_65_characteristic_impedance_of_vacuum / P_65_characteristic_impedance_of_vacuum,sign(1) * 1 * bits^1 * total_bits^1 * bip_density^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
66,classical electron radius,O_66_classical_electron_radius,P_66_classical_electron_radius,C_66_classical_electron_radius,m,2.8179403205e-15,2.8070381400908017e-15,1.0038838732732165,2.8179403205e-15,0.0,True,True,O_66_classical_electron_radius = P_66_classical_electron_radius * C_66_classical_electron_radius,C_66_classical_electron_radius := O_66_classical_electron_radius / P_66_classical_electron_radius,sign(1) * 1 * dict^-3 * words^-3 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
67,Compton wavelength,O_67_Compton_wavelength,P_67_Compton_wavelength,C_67_Compton_wavelength,m,2.42631023538e-12,2.4253192047278085e-12,1.0004086186470877,2.4263102353800004e-12,1.6646543281383026e-14,True,True,O_67_Compton_wavelength = P_67_Compton_wavelength * C_67_Compton_wavelength,C_67_Compton_wavelength := O_67_Compton_wavelength / P_67_Compton_wavelength,sign(1) * 1 * K^-1 * dict^-3 * checksum^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
68,Compton wavelength over 2 pi,O_68_Compton_wavelength_over_2_pi,P_68_Compton_wavelength_over_2_pi,C_68_Compton_wavelength_over_2_pi,m,3.8615926764e-13,3.724102080675221e-13,1.0369191264756765,3.8615926763999993e-13,1.3074164513180026e-14,True,True,O_68_Compton_wavelength_over_2_pi = P_68_Compton_wavelength_over_2_pi * C_68_Compton_wavelength_over_2_pi,C_68_Compton_wavelength_over_2_pi := O_68_Compton_wavelength_over_2_pi / P_68_Compton_wavelength_over_2_pi,sign(1) * 1 * dict^-3 * U^-1 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
69,conductance quantum,O_69_conductance_quantum,P_69_conductance_quantum,C_69_conductance_quantum,S,7.748091729863649e-05,7.891414141414141e-05,0.9818381840083217,7.748091729863649e-05,0.0,True,True,O_69_conductance_quantum = P_69_conductance_quantum * C_69_conductance_quantum,C_69_conductance_quantum := O_69_conductance_quantum / P_69_conductance_quantum,sign(1) * 1 * K^-1 * checksum^-1 * total_bits^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
70,conventional value of ampere-90,O_70_conventional_value_of_ampere_90,P_70_conventional_value_of_ampere_90,C_70_conventional_value_of_ampere_90,A,1.0000000888714378,1.0,1.0000000888714378,1.0000000888714378,0.0,True,True,O_70_conventional_value_of_ampere_90 = P_70_conventional_value_of_ampere_90 * C_70_conventional_value_of_ampere_90,C_70_conventional_value_of_ampere_90 := O_70_conventional_value_of_ampere_90 / P_70_conventional_value_of_ampere_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
71,conventional value of coulomb-90,O_71_conventional_value_of_coulomb_90,P_71_conventional_value_of_coulomb_90,C_71_conventional_value_of_coulomb_90,C,1.0000000888714378,1.0,1.0000000888714378,1.0000000888714378,0.0,True,True,O_71_conventional_value_of_coulomb_90 = P_71_conventional_value_of_coulomb_90 * C_71_conventional_value_of_coulomb_90,C_71_conventional_value_of_coulomb_90 := O_71_conventional_value_of_coulomb_90 / P_71_conventional_value_of_coulomb_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
72,conventional value of farad-90,O_72_conventional_value_of_farad_90,P_72_conventional_value_of_farad_90,C_72_conventional_value_of_farad_90,F,0.9999999822063325,1.0,0.9999999822063325,0.9999999822063325,0.0,True,True,O_72_conventional_value_of_farad_90 = P_72_conventional_value_of_farad_90 * C_72_conventional_value_of_farad_90,C_72_conventional_value_of_farad_90 := O_72_conventional_value_of_farad_90 / P_72_conventional_value_of_farad_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
73,conventional value of henry-90,O_73_conventional_value_of_henry_90,P_73_conventional_value_of_henry_90,C_73_conventional_value_of_henry_90,H,1.0000000177936679,1.0,1.0000000177936679,1.0000000177936679,0.0,True,True,O_73_conventional_value_of_henry_90 = P_73_conventional_value_of_henry_90 * C_73_conventional_value_of_henry_90,C_73_conventional_value_of_henry_90 := O_73_conventional_value_of_henry_90 / P_73_conventional_value_of_henry_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
74,conventional value of Josephson constant,O_74_conventional_value_of_Josephson_constant,P_74_conventional_value_of_Josephson_constant,C_74_conventional_value_of_Josephson_constant,Hz V^-1,483597900000000.0,489832430174208.0,0.9872721163603017,483597900000000.0,0.0,True,True,O_74_conventional_value_of_Josephson_constant = P_74_conventional_value_of_Josephson_constant * C_74_conventional_value_of_Josephson_constant,C_74_conventional_value_of_Josephson_constant := O_74_conventional_value_of_Josephson_constant / P_74_conventional_value_of_Josephson_constant,sign(1) * 1 * K^3 * dict^3 * total_bits^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
75,conventional value of ohm-90,O_75_conventional_value_of_ohm_90,P_75_conventional_value_of_ohm_90,C_75_conventional_value_of_ohm_90,ohm,1.0000000177936679,1.0,1.0000000177936679,1.0000000177936679,0.0,True,True,O_75_conventional_value_of_ohm_90 = P_75_conventional_value_of_ohm_90 * C_75_conventional_value_of_ohm_90,C_75_conventional_value_of_ohm_90 := O_75_conventional_value_of_ohm_90 / P_75_conventional_value_of_ohm_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
76,conventional value of volt-90,O_76_conventional_value_of_volt_90,P_76_conventional_value_of_volt_90,C_76_conventional_value_of_volt_90,V,1.0000001066651072,1.0,1.0000001066651072,1.0000001066651072,0.0,True,True,O_76_conventional_value_of_volt_90 = P_76_conventional_value_of_volt_90 * C_76_conventional_value_of_volt_90,C_76_conventional_value_of_volt_90 := O_76_conventional_value_of_volt_90 / P_76_conventional_value_of_volt_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
77,conventional value of von Klitzing constant,O_77_conventional_value_of_von_Klitzing_constant,P_77_conventional_value_of_von_Klitzing_constant,C_77_conventional_value_of_von_Klitzing_constant,ohm,25812.807,26674.75425873495,0.9676867779033917,25812.807,0.0,True,True,O_77_conventional_value_of_von_Klitzing_constant = P_77_conventional_value_of_von_Klitzing_constant * C_77_conventional_value_of_von_Klitzing_constant,C_77_conventional_value_of_von_Klitzing_constant := O_77_conventional_value_of_von_Klitzing_constant / P_77_conventional_value_of_von_Klitzing_constant,sign(1) * 1 * entropy^1 * f1^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
78,conventional value of watt-90,O_78_conventional_value_of_watt_90,P_78_conventional_value_of_watt_90,C_78_conventional_value_of_watt_90,W,1.0000001955365543,1.0,1.0000001955365543,1.0000001955365543,0.0,True,True,O_78_conventional_value_of_watt_90 = P_78_conventional_value_of_watt_90 * C_78_conventional_value_of_watt_90,C_78_conventional_value_of_watt_90 := O_78_conventional_value_of_watt_90 / P_78_conventional_value_of_watt_90,sign(1) * 1 * 1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
79,Copper x unit,O_79_Copper_x_unit,P_79_Copper_x_unit,C_79_Copper_x_unit,m,1.00207697e-13,1.0156802229425738e-13,0.9866067561075835,1.00207697e-13,0.0,True,True,O_79_Copper_x_unit = P_79_Copper_x_unit * C_79_Copper_x_unit,C_79_Copper_x_unit := O_79_Copper_x_unit / P_79_Copper_x_unit,sign(1) * 1 * bits^-1 * dict^-3 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
80,Cu x unit,O_80_Cu_x_unit,P_80_Cu_x_unit,C_80_Cu_x_unit,m,1.00207697e-13,1.0156802229425738e-13,0.9866067561075835,1.00207697e-13,0.0,True,True,O_80_Cu_x_unit = P_80_Cu_x_unit * C_80_Cu_x_unit,C_80_Cu_x_unit := O_80_Cu_x_unit / P_80_Cu_x_unit,sign(1) * 1 * bits^-1 * dict^-3 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
